GCA_001273375.1	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001273385.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001273495.1	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001280455.1	hypersaline pond
GCA_001317345.1	deep-sea hydrothermal vent sediment sample
GCA_001399695.1	Hydrothermal pool
GCA_001402855.1	biogas-producing acetoclastic consortium from a thermophilic anaerobic digester
GCA_001402935.1	mineral sulfide ore
GCA_001402945.1	hydrothermal pool (sand/gravel)
GCA_001412615.1	active hydrothermal chimney
GCA_001418715.1	deep-sea
GCA_001462205.1	salt mine
GCA_001462395.1	marine high temperature sediment
GCA_001469875.2	Discovery deep brine-seawater interface
GCA_001481295.1	enrichment culture inoculated with rumen contents from Bos taurus grown on RM02 media supplemented with sodium acetate, sodium formate, trimethylamine, methanol and yeast extract.
GCA_001481595.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001481635.1	NG05 hot spring, Norris Geyser Basin
GCA_001482285.1	salt mine
GCA_001484195.1	hydrothermal vent
GCA_001484685.1	hot spring
GCA_001507935.1	oil reservoir sample I2
GCA_001507955.1	oil reservoir sample I2
GCA_001507975.1	oil reservoir sample I2
GCA_001508065.1	oil reservoir sample K2
GCA_001508175.1	oil reservoir sample K3
GCA_001508185.1	oil reservoir sample K3
GCA_001508455.1	oil reservoir sample SB1
GCA_001508615.1	oil reservoir sample SB2
GCA_001508665.1	oil reservoir sample SB2
GCA_001508695.1	oil reservoir sample SB2
GCA_001508715.1	oil reservoir sample SB2
GCA_001508745.1	oil reservoir sample I2
GCA_001508815.1	oil reservoir sample K2
GCA_001509005.1	oil reservoir sample SB1
GCA_001509255.1	oil reservoir sample SB1
GCA_001509375.1	oil reservoir sample SB1
GCA_001512365.1	pool of bioreactors CSTR01a, CSTR02a, and CSTR03a; thermophilic anaerobic digestion of cattle manure in continuous reactors for biogas production (methane)
GCA_001512375.1	pool of bioreactors CSTR01a, CSTR02a, and CSTR03a; thermophilic anaerobic digestion of cattle manure in continuous reactors for biogas production (methane)
GCA_001512385.1	pool of bioreactors CSTR01a, CSTR02a, and CSTR03a; thermophilic anaerobic digestion of cattle manure in continuous reactors for biogas production (methane)
GCA_001512965.1	pool of bioreactors CSTR01a, CSTR02a, and CSTR03a; thermophilic anaerobic digestion of cattle manure in continuous reactors for biogas production (methane)
GCA_001515205.2	hot spring sediments
GCA_001515215.1	hot spring sediments
GCA_001515805.1	terrestrial hot spring (Cistern Spring, YNP)
GCA_001515815.1	terrestrial hot spring (Joseph's Coat Hot Spring, YNP)
GCA_001515825.1	terrestrial hot spring (Octopus Spring, YNP)
GCA_001515835.1	terrestrial hot spring (Joseph's Coat Hot Spring, YNP)
GCA_001515905.1	terrestrial hot spring (One Hundred Spring Plain, YNP)
GCA_001516585.1	coculture of 3 archaeal species originally obtained from terrestrial hot spring (Echinus Geyser, YNP)
GCA_001516655.1	terrestrial hot spring (Joseph's Coat Hot Spring, YNP)
GCA_001516665.1	terrestrial hot spring (Cistern Spring, YNP)
GCA_001516705.1	terrestrial hot spring (Joseph's Coat Hot Spring, YNP)
GCA_001516725.1	terrestrial hot spring (Monarch Geyser, YNP)
GCA_001516745.1	terrestrial hot spring (Cistern Spring, YNP)
GCA_001516765.1	terrestrial hot spring (Monarch Geyser, YNP)
GCA_001548885.1	single cell amplified by MDA; deep sea brine
GCA_001548915.1	single cell amplified by MDA; deep sea brine
GCA_001548935.1	single cell amplified by MDA; deep sea brine
GCA_001548955.1	single cell amplified by MDA; deep sea brine
GCA_001548965.1	single cell amplified by MDA; deep sea brine
GCA_001548995.1	single cell amplified by MDA; deep sea brine
GCA_001549015.1	single cell amplified by MDA; deep sea brine
GCA_001549035.1	single cell amplified by MDA; deep sea brine
GCA_001549045.1	single cell amplified by MDA; deep sea brine
GCA_001549075.1	single cell amplified by MDA; deep sea brine
GCA_001549095.1	single cell amplified by MDA; deep sea brine
GCA_001549115.1	single cell amplified by MDA; deep sea brine
GCA_001549125.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549135.1	single cell amplified by MDA; deep sea brine
GCA_001549175.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549195.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549215.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549225.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549255.1	single cell amplified by MDA; deep sea brine
GCA_001549275.1	single cell amplified by MDA; deep sea brine
GCA_001549285.1	single cell amplified by MDA; deep sea brine
GCA_001549315.1	single cell amplified by MDA; deep sea brine
GCA_001549325.1	single cell amplified by MDA; deep sea brine
GCA_001549355.1	single cell amplified by MDA; deep sea brine
GCA_001549365.1	single cell amplified by MDA; Upper convective layer 1, deep sea brine
GCA_001549395.1	single cell amplified by MDA; Upper convective layer 1, deep sea brine
GCA_001549415.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549435.1	single cell amplified by MDA; deep sea brine
GCA_001549445.1	single cell amplified by MDA; deep sea brine
GCA_001549475.1	single cell amplified by MDA; deep sea brine
GCA_001549495.1	single cell amplified by MDA; deep sea brine
GCA_001549515.1	single cell amplified by MDA; deep sea brine
GCA_001559955.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001559965.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001559975.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001559985.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560035.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560045.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560065.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560085.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560115.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560125.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560135.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560165.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560195.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560205.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560215.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560245.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560275.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560285.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560305.1	GG12 hot spring, Gibbon Geyser Basin
GCA_001560315.1	NG05 hot spring, Norris Geyser Basin
GCA_001560355.1	NG05 hot spring, Norris Geyser Basin
GCA_001560375.1	NG05 hot spring, Norris Geyser Basin
GCA_001560385.1	NG05 hot spring, Norris Geyser Basin
GCA_001560405.1	NG05 hot spring, Norris Geyser Basin
GCA_001560435.1	NG05 hot spring, Norris Geyser Basin
GCA_001560455.1	NG05 hot spring, Norris Geyser Basin
GCA_001560465.1	NG05 hot spring, Norris Geyser Basin
GCA_001560485.1	NG05 hot spring, Norris Geyser Basin
GCA_001560515.1	NG05 hot spring, Norris Geyser Basin
GCA_001560525.1	NG05 hot spring, Norris Geyser Basin
GCA_001560555.1	NG05 hot spring, Norris Geyser Basin
GCA_001560565.1	NG05 hot spring, Norris Geyser Basin
GCA_001560595.1	NG05 hot spring, Norris Geyser Basin
GCA_001560605.1	NG05 hot spring, Norris Geyser Basin
GCA_001560635.1	NG05 hot spring, Norris Geyser Basin
GCA_001560645.1	NG05 hot spring, Norris Geyser Basin
GCA_001560675.1	NG05 hot spring, Norris Geyser Basin
GCA_001560685.1	NG05 hot spring, Norris Geyser Basin
GCA_001560715.1	NG05 hot spring, Norris Geyser Basin
GCA_001560725.1	NG05 hot spring, Norris Geyser Basin
GCA_001560755.1	NG05 hot spring, Norris Geyser Basin
GCA_001560765.1	NG05 hot spring, Norris Geyser Basin
GCA_001560795.1	NG05 hot spring, Norris Geyser Basin
GCA_001560815.1	NG05 hot spring, Norris Geyser Basin
GCA_001560835.1	NG05 hot spring, Norris Geyser Basin
GCA_001563325.2	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001563335.2	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001563465.1	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001577775.1	Isolated by cultivation in SME medium under anaerobic conditions at 100Â°C from a black smoker chimney fragment
GCA_001593845.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593855.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593865.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593875.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593925.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593935.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593955.1	soil
GCA_001595785.1	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001595805.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595865.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595875.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595885.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595915.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595945.1	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001647085.1	hydrothermal vent
GCA_001647155.1	soil
GCA_001663375.1	hot spring
GCA_001714685.2	enrichment culture inoculated with soil; incubated with H2/CO2 at 20 degrees celsius and monitored for methane production
GCA_001717035.1	Palm oil mill effluent degrading anaerobic digester
GCA_001719125.1	hot spring
GCA_001723855.1	Sulfate-methane transition zone estuary sediments 16-26 cm
GCA_001742785.1	sulfidic groundwater
GCA_001766815.1	hydrothermal sediments
GCA_001766825.1	hydrothermal sediments
GCA_001856825.1	isolated from slime streamers and attached to pyrite surfaces at a sulfide ore body
GCA_001856845.1	isolated from slime streamers and attached to pyrite surfaces at a sulfide ore body
GCA_001886955.1	Kulunda Steppe hypersaline lake
GCA_001889985.1	fungal streamer biofilms collected from the 5-way site of the Richmond Mine at Iron Mountain, California. The pH of the acid mine drainage the biomass was sampled from was 0.98, and the temperature was 38C
GCA_001896515.1	thin microbial layer from microbial community deposited over rocks at the edge of a thermal fumarole
GCA_001914405.1	enrichment culture inoculated with hypersaline salt lake sediment
GCA_001915065.1	Soil sample from Angelo meadow plot 2, 20cm depth, 2 days after second rain event (91mm)
GCA_001915075.1	Soil sample from Angelo meadow plot 2, 20cm depth, 2 days after second rain event (91mm)
GCA_001917505.1	Soil sample from Angelo meadow plot 1, 40cm depth, pre rain
GCA_001917865.1	Soil sample from Angelo meadow plot 1, 40cm depth, pre rain
GCA_001917965.1	Soil sample from Angelo meadow plot 1, 40cm depth, 2 days after first rain event (91mm)
GCA_001917995.1	Soil sample from Angelo meadow plot 1, 40cm depth, 2 days after first rain event (91mm)
GCA_001918315.1	Soil sample from Angelo meadow plot 1, 40cm depth, 2 days after first rain event (91mm)
GCA_001918455.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918475.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918715.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918735.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918745.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918765.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918945.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001918975.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001918995.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919175.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919275.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919285.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919295.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919675.1	Soil sample from Angelo meadow plot 1, 20cm depth, pre rain
GCA_001919915.1	Soil sample from Angelo meadow plot 1, 20cm depth, 2 days after second rain event (91mm)
GCA_001920395.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920405.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920445.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920565.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920575.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920635.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920655.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920715.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001940645.1	LokiAmp MDA-amplified sample from Loki's castle hydrothermal vent sediment
GCA_001940725.1	LokiAmp MDA-amplified sample from Loki's castle hydrothermal vent sediment
GCA_002077075.2	hot spring
GCA_002078205.2	hot spring
GCA_002083985.1	microbial mat growing in sulfidic groundwater-fed fountain near public library
GCA_002116695.1	volcanic hot spring
GCA_002153915.1	hypersaline soda lakes
GCA_002194565.1	Hydrothermal vent
GCA_002197185.1	East Pacific Ocean Ridge, black smoker
GCA_002204655.1	enrichment culture of acidophilic archaea inoculated from snottite biofilm from former pyrite mine
GCA_002204695.1	enrichment culture of acidophilic archaea inoculated from snottite biofilm from former pyrite mine
GCA_002204705.1	enrichment culture of acidophilic archaea inoculated from snottite biofilm from former pyrite mine
GCA_002214165.1	acid mine drainage
GCA_002254385.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254395.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254405.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254415.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254465.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254475.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254485.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254495.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254545.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254565.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254595.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254645.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254665.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254685.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254705.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254745.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254765.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254785.1	deep-sea hydrothermal vent sediments from dive 4572
GCA_002254805.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254825.2	deep-sea hydrothermal vent sediments from dive 4572
GCA_002254865.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254885.1	deep-sea hydrothermal vent sediments from dive 4572
GCA_002254895.1	deep-sea hydrothermal vent sediments from dive 4572
GCA_002254905.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254945.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254965.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254975.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254985.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255025.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255045.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255055.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255065.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255105.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255125.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255135.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255165.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002286985.1	saline alkaline soil
GCA_002412205.1	deep-sea hydrothermal vent sediments from dive 4572
GCA_002490245.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_002494565.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002494745.1	crude oil
GCA_002494765.1	Oil polluted marine water
GCA_002494785.1	crude oil
GCA_002494795.1	crude oil
GCA_002494985.1	deep-sea sponge Neamphius huxleyi
GCA_002495135.1	soil
GCA_002495185.1	soil
GCA_002495205.1	soil
GCA_002495465.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002495485.1	soil
GCA_002495575.1	soil
GCA_002495965.1	soil
GCA_002495975.1	Richmond Mine C75 location
GCA_002496215.1	Richmond Mine C75 location
GCA_002496355.1	soil
GCA_002496625.1	soil
GCA_002496665.1	Richmond Mine ABmuck location
GCA_002496705.1	Richmond Mine C10 location
GCA_002496995.1	Richmond Mine C10 location
GCA_002497065.1	Richmond Mine C10 location
GCA_002497605.1	Richmond Mine C10 location
GCA_002497625.1	Richmond Mine C10 location
GCA_002497865.1	soil
GCA_002498125.1	soil
GCA_002498345.1	soil
GCA_002498525.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002498635.1	Richmond Mine C75 location
GCA_002498665.1	Richmond Mine C75 location
GCA_002498685.1	Richmond Mine C75 location
GCA_002498845.1	Richmond Mine C75 location
GCA_002498855.1	Richmond Mine C75 location
GCA_002498865.1	Richmond Mine AB20 location
GCA_002499095.1	Richmond Mine C75 location
GCA_002499105.1	Richmond Mine AB20 location
GCA_002499245.1	Richmond Mine C75 location
GCA_002499275.1	Richmond Mine C75 location
GCA_002499625.1	Richmond Mine C75 location
GCA_002499655.1	Richmond Mine C75 location
GCA_002499685.1	Richmond Mine C75 location
GCA_002499915.1	Von Damm hydrothermal vent plume at depth 2041m
GCA_002501725.1	Richmond Mine C75 location
GCA_002501735.1	Richmond Mine C75 location
GCA_002501765.1	Oil polluted marine water
GCA_002501775.1	Richmond Mine C75 location
GCA_002501845.1	soil
GCA_002501855.1	soil
GCA_002501935.1	soil
GCA_002502045.1	Richmond Mine C10 location
GCA_002502525.1	Richmond Mine C10 location
GCA_002502685.1	Oil polluted marine water
GCA_002502705.1	Richmond Mine C10 location
GCA_002502725.1	Richmond Mine C10 location
GCA_002502735.1	soil
GCA_002502885.1	Richmond Mine C75 location
GCA_002503145.1	Richmond Mine ABmuck location
GCA_002503205.1	Richmond Mine C75 location
GCA_002503215.1	Richmond Mine C75 location
GCA_002503225.1	Richmond Mine C75 location
GCA_002503265.1	Richmond Mine C75 location
GCA_002503305.1	Richmond Mine C75 location
GCA_002503395.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002503595.1	Oil polluted marine water
GCA_002503915.1	Richmond Mine ABmuck location
GCA_002503965.1	Richmond Mine ABmuck location
GCA_002503985.1	soil
GCA_002503995.1	Richmond Mine ABmuck location
GCA_002504005.1	Richmond Mine ABmuck location
GCA_002504425.1	soil
GCA_002504665.1	Richmond Mine C75 location
GCA_002504745.1	Richmond Mine C75 location
GCA_002504755.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002505065.1	Richmond Mine C75 location
GCA_002505075.1	Richmond Mine AB20 location
GCA_002505105.1	Richmond Mine C75 location
GCA_002505115.1	Richmond Mine C75 location
GCA_002505145.1	Richmond Mine C75 location
GCA_002505185.1	Richmond Mine AB20 location
GCA_002505195.1	Richmond Mine AB20 location
GCA_002505495.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002505565.1	Richmond Mine AB20 location
GCA_002505615.1	Richmond Mine AB20 location
GCA_002505655.1	Richmond Mine C75 location
GCA_002505885.1	soil
GCA_002505945.1	crude oil
GCA_002506015.1	Oil polluted marine water
GCA_002506225.1	Richmond Mine ABmuck location
GCA_002506245.1	Richmond Mine ABmuck location
GCA_002506335.1	soil
GCA_002506665.1	deep-sea sponge Neamphius huxleyi
GCA_002506945.1	Richmond Mine AB20 location
GCA_002506955.1	Richmond Mine C10 location
GCA_002507125.1	deep-sea sponge Neamphius huxleyi
GCA_002507365.1	Richmond Mine C75 location
GCA_002507555.1	Richmond Mine C75 location
GCA_002508325.1	Richmond Mine C10 location
GCA_002508335.1	Richmond Mine C75 location
GCA_002508435.1	soil
GCA_002508635.1	crude oil
GCA_002509125.1	high methane producing sheep
GCA_002509175.1	soil
GCA_002509255.1	Richmond Mine AB20 location
GCA_002509265.1	Richmond Mine C75 location
GCA_002509305.1	Richmond Mine C75 location
GCA_002509385.1	soil
GCA_002813675.1	deep subseafloor coal bed
GCA_002855745.1	enrichment culture inoculated with water and sediment from thermal spring
GCA_002871215.1	hot spring
GCA_002871235.1	hot spring
GCA_002871245.1	hot spring
GCA_002871255.1	hot spring
GCA_002871295.1	hot spring
GCA_002877795.1	hot spring
GCA_002877855.1	hot spring
GCA_002878135.1	hot spring
GCA_002878195.1	hot spring
GCA_002878225.1	hot spring
GCA_002878235.1	hot spring
GCA_002897655.1	Sub-seafloor massive sulfide deposits
GCA_002897955.1	Sub-seafloor massive sulfide deposits
GCA_002898035.1	Sub-seafloor massive sulfide deposits
GCA_002899805.1	hot spring
GCA_002899815.1	hot spring
GCA_002906215.1	73C hot spring biofilm, pH 6.5
GCA_002923215.1	Sub-seafloor massive sulfide deposits
GCA_002952775.1	Brine and sediments from hypersaline alkaline lake Searles, California
GCA_003019335.1	sediment from terrestrial hot spring
GCA_003019345.1	sediment from terrestrial hot spring
GCA_003019375.1	sediment from terrestrial hot spring
GCA_003019385.1	sediment from terrestrial hot spring
GCA_003019415.1	sediment from terrestrial hot spring
GCA_003019435.1	sediment from terrestrial hot spring
GCA_003019445.1	sediment from terrestrial hot spring
GCA_003019475.1	sediment from terrestrial hot spring
GCA_003019485.1	sediment from terrestrial hot spring
GCA_003019515.1	sediment from terrestrial hot spring
GCA_003019535.1	sediment from terrestrial hot spring
GCA_003019545.1	sediment from terrestrial hot spring
GCA_003019565.1	sediment from terrestrial hot spring
GCA_003019595.1	sediment from terrestrial hot spring
GCA_003019615.1	sediment from terrestrial hot spring
GCA_003034855.1	single cell amplified by MDA; Nereus Deep brine pool from the Red Sea
GCA_003052125.1	Bottom water of crude oil storage tank
GCA_003056265.1	geothermal spring
GCA_003056285.1	enrichment culture inoculated with water and sediment from thermal spring
GCA_003086315.1	single cell amplified by MDA; Acidic hot spring
GCA_003086325.1	single cell amplified by MDA; Acidic hot spring
GCA_003086375.1	single cell amplified by MDA; Acidic hot spring
